,names,scores,logfoldchanges,pvals,pvals_adj,celltype
133181,HLA-DRB5,11.74428,4.4188933,2.6607495167115517e-30,2.234727236138077e-28,t_Tn-LEF1
133182,LCP1,11.689066,1.3824769,1.2175501265542833e-30,1.0304098838201573e-28,t_Tn-LEF1
133183,ATF3,11.680077,5.821645,6.475069765321623e-30,5.317471181721347e-28,t_Tn-LEF1
133184,CLK1,11.676293,1.6512771,1.5822948399405048e-30,1.3340008930038331e-28,t_Tn-LEF1
133185,APOBEC3G,11.625356,3.0078743,6.169682289681159e-30,5.0855154427174855e-28,t_Tn-LEF1
133186,TNF,11.618782,5.3189764,1.1682898606389102e-29,9.488824571408994e-28,t_Tn-LEF1
133187,IFRD1,11.594693,1.8046749,4.511295296110972e-30,3.7604868646867887e-28,t_Tn-LEF1
133188,HLA-C,11.582777,0.69374424,3.40059972325545e-30,2.8453395344808713e-28,t_Tn-LEF1
133189,SLC38A2,11.570005,1.8286426,5.799291622166657e-30,4.798048251429152e-28,t_Tn-LEF1
133190,PRDX1,11.565151,1.3595701,4.746559780035789e-30,3.941777902724103e-28,t_Tn-LEF1
133191,ZC3H12A,11.529694,2.8991594,1.6222688037340762e-29,1.30802058855257e-27,t_Tn-LEF1
133192,BHLHE40,11.500408,4.12042,3.304628659665593e-29,2.645253836489718e-27,t_Tn-LEF1
133193,TIPARP,11.454239,2.2666547,2.517320379533106e-29,2.0223385788183897e-27,t_Tn-LEF1
133194,EFHD2,11.387896,2.1974301,4.9695409814082694e-29,3.935344006455913e-27,t_Tn-LEF1
133195,KIAA1551,11.369316,1.7314813,4.960519607878683e-29,3.935344006455913e-27,t_Tn-LEF1
133196,HNRNPLL,11.277977,2.8889036,2.336356757676527e-28,1.8370226378709795e-26,t_Tn-LEF1
133197,EIF4A3,11.242223,1.5788963,1.795472525959762e-28,1.4167620042030534e-26,t_Tn-LEF1
133198,BTG2,11.18964,1.247969,2.7314125134660906e-28,2.1325214669395642e-26,t_Tn-LEF1
133199,ARID5B,11.176236,1.8716593,4.190390515020881e-28,3.2601238206862456e-26,t_Tn-LEF1
133200,FKBP4,11.1719885,1.9267519,4.551177197218321e-28,3.5284353844028615e-26,t_Tn-LEF1
133201,PTPN7,11.142519,2.2017348,6.85396736453865e-28,5.295227121042351e-26,t_Tn-LEF1
133202,GTF2B,11.058551,1.3639128,1.1387024278017123e-27,8.766822545710892e-26,t_Tn-LEF1
133203,DOK2,11.053146,1.6434431,1.3019686732962406e-27,9.954672894137084e-26,t_Tn-LEF1
133204,MYH9,11.044819,1.3399515,1.2879966726687548e-27,9.881920492416713e-26,t_Tn-LEF1
133205,HSPB1,11.009238,1.2976758,1.884151387878438e-27,1.4356456605989213e-25,t_Tn-LEF1
133206,ACTN4,11.00059,2.7819912,3.880478967058831e-27,2.897032327831497e-25,t_Tn-LEF1
133207,HLA-DPB1,10.99832,1.6902564,2.4161326471641725e-27,1.8222077954275916e-25,t_Tn-LEF1
133208,CCNL1,10.992222,1.4501606,2.352105955803762e-27,1.78607004650811e-25,t_Tn-LEF1
133209,SLC7A5,10.990635,2.626259,4.020867113079937e-27,2.991768003299377e-25,t_Tn-LEF1
133210,ZC3HAV1,10.990493,1.4452789,2.3727767199316378e-27,1.7956170037899045e-25,t_Tn-LEF1
133211,TPI1,10.948109,1.2398782,3.431512845415301e-27,2.570504537884914e-25,t_Tn-LEF1
133212,CD52,10.924061,0.9464112,4.111137795845103e-27,3.0487042925509523e-25,t_Tn-LEF1
133213,AC016831.7,10.913276,1.4959576,5.561641042851534e-27,4.110608894771569e-25,t_Tn-LEF1
133214,LGALS3,10.911591,4.4647713,1.4940363855838294e-26,1.0933092005792162e-24,t_Tn-LEF1
133215,INSIG1,10.881696,2.093465,1.0059652800917638e-26,7.410388091519827e-25,t_Tn-LEF1
133216,PDCD1,10.879818,4.4891763,2.0833143233695814e-26,1.5195173846076884e-24,t_Tn-LEF1
133217,TCP1,10.829788,1.49904,1.3061997830486336e-26,9.590188009780582e-25,t_Tn-LEF1
133218,TXN,10.753129,1.7615117,3.2226459716734786e-26,2.342810791144788e-24,t_Tn-LEF1
133219,OPTN,10.657593,1.7359115,8.388081088921367e-26,6.05827107441868e-24,t_Tn-LEF1
133220,BATF,10.644807,2.3719456,1.2511261583724682e-25,9.006889710906732e-24,t_Tn-LEF1
133221,TUBA1B,10.585528,1.0849259,1.3756953678912101e-25,9.871615984547509e-24,t_Tn-LEF1
133222,GLUD1,10.558576,2.1030061,2.687341354606524e-25,1.922142575990015e-23,t_Tn-LEF1
133223,ERN1,10.548627,3.6278672,4.815551403838372e-25,3.422282733247058e-23,t_Tn-LEF1
133224,MYLIP,10.507953,2.0518498,4.288849735313719e-25,3.057770584601643e-23,t_Tn-LEF1
133225,REEP5,10.456201,1.6482863,6.15644888671911e-25,4.361244126684436e-23,t_Tn-LEF1
133226,MACF1,10.450068,2.0980859,7.722065569791086e-25,5.452909550285915e-23,t_Tn-LEF1
133227,ZNF331,10.334022,1.2842873,1.9175853589896553e-24,1.345525954584735e-22,t_Tn-LEF1
133228,RNF19A,10.278147,1.9879252,4.073254918296108e-24,2.8223837907306126e-22,t_Tn-LEF1
133229,TNFSF14,10.276512,7.1141,8.925101444233009e-24,6.145847028663929e-22,t_Tn-LEF1
133230,ZFP36L1,10.273206,1.050625,3.2029494303408244e-24,2.226300868932511e-22,t_Tn-LEF1
133231,CTSC,10.245184,1.6283845,5.0299221380983344e-24,3.4744069647368963e-22,t_Tn-LEF1
133232,STIP1,10.184956,1.7581764,9.615727642776134e-24,6.58054101923689e-22,t_Tn-LEF1
133233,JPT1,10.18159,1.5638479,9.139288176728513e-24,6.273852530730691e-22,t_Tn-LEF1
133234,CYBA,10.134,0.92477775,1.221947672153019e-23,8.336690995276582e-22,t_Tn-LEF1
133235,CAPG,10.111476,2.6894076,2.691204212478922e-23,1.830431625867949e-21,t_Tn-LEF1
133236,XBP1,9.994872,1.4476115,5.331006209679311e-23,3.603792703878639e-21,t_Tn-LEF1
133237,C12orf75,9.973371,2.630484,9.381497409605507e-23,6.265540423589847e-21,t_Tn-LEF1
133238,GADD45B,9.959184,1.3448994,7.631329600947631e-23,5.143145022547472e-21,t_Tn-LEF1
133239,ITGA4,9.958124,1.754752,8.447012536858063e-23,5.658477612681385e-21,t_Tn-LEF1
133240,CD58,9.917996,3.5483007,1.9574654881877261e-22,1.2956084259578046e-20,t_Tn-LEF1
133241,SLAMF1,9.8498535,2.6484997,3.0057568800804696e-22,1.9835311697031028e-20,t_Tn-LEF1
133242,WIPF1,9.793599,1.2870394,3.511325762507505e-22,2.303450477280441e-20,t_Tn-LEF1
133243,SRSF2,9.788061,0.9867041,3.5010403768966933e-22,2.303450477280441e-20,t_Tn-LEF1
133244,TUBB2A,9.781579,2.8250146,6.057021231059957e-22,3.881570281973769e-20,t_Tn-LEF1
133245,UTRN,9.7704115,1.9586939,5.345239753105373e-22,3.475659854709837e-20,t_Tn-LEF1
133246,TLN1,9.765024,1.8168128,5.420464058981085e-22,3.514267531572737e-20,t_Tn-LEF1
133247,TSPO,9.764398,1.395899,4.819400397653915e-22,3.15222905655399e-20,t_Tn-LEF1
133248,RALGAPA1,9.752628,1.572338,5.635425007073406e-22,3.6429818857678905e-20,t_Tn-LEF1
133249,ATF4,9.74993,1.4977202,5.657310720314322e-22,3.6464985639979493e-20,t_Tn-LEF1
133250,CCDC107,9.7478485,1.8181368,6.14792480648749e-22,3.928470799257842e-20,t_Tn-LEF1
133251,TIGIT,9.744404,2.3810492,7.240335994126005e-22,4.599999140336846e-20,t_Tn-LEF1
133252,PTPRCAP,9.742587,0.7962356,5.254757891406609e-22,3.426874903710551e-20,t_Tn-LEF1
133253,HNRNPAB,9.7220745,1.5776364,7.6413610240749665e-22,4.827119600763939e-20,t_Tn-LEF1
133254,ZFP36L2,9.709427,0.8313686,7.237093432315914e-22,4.599999140336846e-20,t_Tn-LEF1
133255,TNFSF10,9.701995,2.993884,1.3420174057942691e-21,8.429618112939469e-20,t_Tn-LEF1
133256,ID1,9.701716,6.3304496,1.844965646384041e-21,1.1395103976956362e-19,t_Tn-LEF1
133257,GNB2,9.6923895,1.3180103,9.097845776193067e-22,5.730867454418433e-20,t_Tn-LEF1
133258,ITGAL,9.673776,2.1786935,1.3926357850577555e-21,8.722856853696501e-20,t_Tn-LEF1
133259,IFNG,9.665736,27.647419,2.6410294773676453e-21,1.6046570550496183e-19,t_Tn-LEF1
133260,HSPA4,9.652195,1.7209005,1.5327308698154734e-21,9.546416173151261e-20,t_Tn-LEF1
133261,CALR,9.63948,1.0685748,1.4337788322153687e-21,8.955261421608836e-20,t_Tn-LEF1
133262,FAM129A,9.617241,4.164002,3.5155577122669456e-21,2.1010905971454175e-19,t_Tn-LEF1
133263,EIF4A2,9.612114,1.0418236,1.8363780059538106e-21,1.1373745677657498e-19,t_Tn-LEF1
133264,RGS1,9.598604,1.3140435,2.2310021267431996e-21,1.3665196175767116e-19,t_Tn-LEF1
133265,ACTG1,9.595305,0.78916246,2.0889216332924765e-21,1.2830376558170106e-19,t_Tn-LEF1
133266,NR4A3,9.588768,1.7320222,2.780161025124073e-21,1.684276240712461e-19,t_Tn-LEF1
133267,IQGAP1,9.588434,1.5868102,2.6415001357196168e-21,1.6046570550496183e-19,t_Tn-LEF1
133268,SOCS3,9.578162,1.8746067,3.082163716018342e-21,1.8570873933498562e-19,t_Tn-LEF1
133269,JMJD6,9.576655,1.67648,2.991537827565958e-21,1.807394230262125e-19,t_Tn-LEF1
133270,MYO1F,9.566017,4.3008347,5.584635489246911e-21,3.3109123717398864e-19,t_Tn-LEF1
133271,SLC2A3,9.557069,1.1023697,3.1105502035757077e-21,1.8640602611860586e-19,t_Tn-LEF1
133272,INPP4B,9.5509,1.9902197,4.125765185605712e-21,2.4525627737382156e-19,t_Tn-LEF1
133273,TRAC,9.535974,1.4053015,4.089104580890034e-21,2.437304190109536e-19,t_Tn-LEF1
133274,EHD1,9.506819,2.6820838,7.310043461329698e-21,4.3107870656399837e-19,t_Tn-LEF1
133275,TUBA1A,9.480315,1.0196667,6.261024926217485e-21,3.702018818373874e-19,t_Tn-LEF1
133276,CFLAR,9.473652,1.9065819,8.099981601639512e-21,4.75134635061251e-19,t_Tn-LEF1
133277,RCSD1,9.471162,1.7319711,7.939663692842495e-21,4.669659497649778e-19,t_Tn-LEF1
133278,CTSB,9.459969,1.9877123,9.641692359010102e-21,5.640771627343826e-19,t_Tn-LEF1
133279,SOCS1,9.434735,1.2754896,1.0044082009702672e-20,5.860721852661508e-19,t_Tn-LEF1
133280,PLEC,9.433303,2.0714757,1.2271673530646138e-20,7.141727485433512e-19,t_Tn-LEF1
133281,TANK,9.378898,1.8466984,1.9252497043930172e-20,1.1116812941538117e-18,t_Tn-LEF1
133282,MT-ND5,9.364731,0.7116703,1.7529841772126893e-20,1.014854260087127e-18,t_Tn-LEF1
133283,ZFAND5,9.35037,1.3297728,2.20069360025028e-20,1.2674280311259598e-18,t_Tn-LEF1
133284,MAT2A,9.311709,1.4856846,3.254457015471949e-20,1.8694579120222676e-18,t_Tn-LEF1
133285,MAP1LC3B,9.249101,1.141066,5.2553479998591865e-20,3.0032688453834472e-18,t_Tn-LEF1
133286,RGS19,9.228404,2.0442023,7.648079005998609e-20,4.348227071795056e-18,t_Tn-LEF1
133287,TNFRSF18,9.226536,5.6405463,1.2209780886440092e-19,6.785149664035994e-18,t_Tn-LEF1
133288,MGP,9.212831,4.02699,1.3007604821129578e-19,7.210440542472653e-18,t_Tn-LEF1
133289,PFN1,9.1993065,0.61220855,7.833055806616091e-20,4.442003744248046e-18,t_Tn-LEF1
133290,IQGAP2,9.18889,1.6328908,9.913416746805875e-20,5.56481492473232e-18,t_Tn-LEF1
133291,CD81,9.176531,1.7735155,1.1598722119743177e-19,6.4617704914840566e-18,t_Tn-LEF1
133292,ARL6IP1,9.163764,1.1385007,1.1287052636846738e-19,6.303975267425761e-18,t_Tn-LEF1
133293,CAPN2,9.152681,1.8333775,1.4563609701212564e-19,8.052840845510877e-18,t_Tn-LEF1
133294,FAS,9.14112,2.9168005,1.996709879953074e-19,1.0985868031811292e-17,t_Tn-LEF1
133295,HLA-DQB1,9.127846,2.9770112,2.317988871213078e-19,1.2690559812693228e-17,t_Tn-LEF1
133296,DNAJC1,9.126098,2.1685781,1.992240017965058e-19,1.0985868031811292e-17,t_Tn-LEF1
133297,CD63,9.119284,2.1964087,2.1052109918686635e-19,1.1554169139283137e-17,t_Tn-LEF1
133298,GLS,8.99079,1.6677554,5.783377442343998e-19,3.150732875407702e-17,t_Tn-LEF1
133299,NAA50,8.986591,2.1546113,6.649135466563022e-19,3.613511781865242e-17,t_Tn-LEF1
133300,TBX21,8.984193,5.856052,1.0005389821515866e-18,5.358683780494476e-17,t_Tn-LEF1
133301,GLA,8.980094,2.2975228,7.334178690318013e-19,3.966359612205398e-17,t_Tn-LEF1
133302,LIMS1,8.978867,1.9487777,6.901019895965753e-19,3.741230174896055e-17,t_Tn-LEF1
133303,PLIN2,8.956689,1.5823474,7.842383831799432e-19,4.2308802117393873e-17,t_Tn-LEF1
133304,TNFRSF4,8.950304,2.5925748,9.8616899864584e-19,5.294509735344846e-17,t_Tn-LEF1
133305,RSRC2,8.910061,1.2438636,1.0783767044930422e-18,5.747799679981784e-17,t_Tn-LEF1
133306,SGK1,8.898447,2.3723333,1.506441221357644e-18,8.010148969103846e-17,t_Tn-LEF1
133307,MIDN,8.845918,1.9508414,2.1330938357361093e-18,1.1288088214743855e-16,t_Tn-LEF1
133308,PPP1R18,8.814577,1.4431876,2.5535291130754374e-18,1.3448788841857878e-16,t_Tn-LEF1
133309,PMAIP1,8.786875,2.6396253,4.0370326210701945e-18,2.1111585921459768e-16,t_Tn-LEF1
133310,ARF4,8.78642,1.0888329,3.0685529919615996e-18,1.608487600254481e-16,t_Tn-LEF1
133311,MYL12A,8.782571,0.7767087,3.0612274446507086e-18,1.6084501452663544e-16,t_Tn-LEF1
133312,RORA,8.760548,1.5727502,4.160705084972549e-18,2.1707132670375605e-16,t_Tn-LEF1
133313,IGLV2-14,8.681759,1.7122856,8.400261315627084e-18,4.3417014953706135e-16,t_Tn-LEF1
133314,BST2,8.672139,1.2566968,8.342176490954228e-18,4.321754190045049e-16,t_Tn-LEF1
133315,TTC39C,8.66328,1.4959221,9.357355623354356e-18,4.813936107578565e-16,t_Tn-LEF1
133316,CCND2,8.66144,1.4034506,9.311769580384803e-18,4.80162481176447e-16,t_Tn-LEF1
133317,PTTG1,8.652005,2.8449469,1.2936163142032392e-17,6.578751040098263e-16,t_Tn-LEF1
133318,EMP3,8.647831,0.85553694,9.749646114856573e-18,4.992584371933368e-16,t_Tn-LEF1
133319,GBP5,8.647812,1.9296793,1.1473087020887707e-17,5.848109391129727e-16,t_Tn-LEF1
133320,CMC1,8.629674,2.26244,1.4301755676775555e-17,7.256586467303074e-16,t_Tn-LEF1
133321,CLU,8.605646,5.6850176,2.355606232856004e-17,1.1870649318435495e-15,t_Tn-LEF1
133322,SERPINH1,8.570007,5.7371483,3.193916665304696e-17,1.587863547529171e-15,t_Tn-LEF1
133323,SRRM2,8.566835,1.0481545,1.973007535890839e-17,9.965261069090562e-16,t_Tn-LEF1
133324,HLA-DRA,8.555913,2.0266016,2.536853074615584e-17,1.2755021139104611e-15,t_Tn-LEF1
133325,GALM,8.543284,2.640305,3.063127893373215e-17,1.5262637029160514e-15,t_Tn-LEF1
133326,ADAM8,8.537383,2.898566,3.470241334399333e-17,1.7213794431238571e-15,t_Tn-LEF1
133327,GADD45G,8.52328,3.2458966,4.0076420910729777e-17,1.9746988463413587e-15,t_Tn-LEF1
133328,CCR6,8.511464,2.9891617,4.301741217562921e-17,2.1009362999344197e-15,t_Tn-LEF1
133329,ZNF267,8.503889,2.156137,3.979719459401714e-17,1.9653077855971985e-15,t_Tn-LEF1
133330,GPR174,8.500893,2.0411153,4.09999192412425e-17,2.0157233022972727e-15,t_Tn-LEF1
133331,CRIP2,8.499213,3.2634451,4.823522929118462e-17,2.350592833128432e-15,t_Tn-LEF1
133332,LY6E,8.476896,1.010632,4.1609937411923494e-17,2.0366824331889175e-15,t_Tn-LEF1
133333,HLA-DQA1,8.437952,3.3419003,8.019132903436077e-17,3.895970280627417e-15,t_Tn-LEF1
133334,TMX4,8.413459,1.8227824,8.029848997640055e-17,3.895970280627417e-15,t_Tn-LEF1
133335,YWHAH,8.395547,2.1333044,9.497180557877039e-17,4.587821013285568e-15,t_Tn-LEF1
133336,RHOB,8.37935,2.6396677,1.1941584128846346e-16,5.756103149758913e-15,t_Tn-LEF1
133337,TMEM173,8.32651,1.7050952,1.59638661945675e-16,7.66161915870444e-15,t_Tn-LEF1
133338,TNFSF9,8.317834,6.805915,2.4707780582690137e-16,1.170610296709377e-14,t_Tn-LEF1
133339,RAB11FIP1,8.305558,3.0245528,2.2789254474436285e-16,1.0890218522880942e-14,t_Tn-LEF1
133340,RBBP6,8.294888,1.2399226,1.9338189371039677e-16,9.261029652787532e-15,t_Tn-LEF1
133341,IRF1,8.267683,0.96979254,2.312462370525077e-16,1.1026715729387641e-14,t_Tn-LEF1
133342,MT-ND1,8.260946,0.5828936,2.406950979075651e-16,1.1452644647863607e-14,t_Tn-LEF1
133343,RALGDS,8.243294,2.7185123,3.6473428524589064e-16,1.713401124312952e-14,t_Tn-LEF1
133344,EZR,8.233701,0.87102944,3.0582578235447503e-16,1.442781930243782e-14,t_Tn-LEF1
133345,AHR,8.214453,3.1452973,4.810119181959032e-16,2.231271393756854e-14,t_Tn-LEF1
133346,ABHD5,8.208998,2.6373463,4.668574966359751e-16,2.1701533066896175e-14,t_Tn-LEF1
133347,IKZF3,8.197924,1.886451,4.606114717591043e-16,2.1456172612005506e-14,t_Tn-LEF1
133348,CCNH,8.196273,1.246179,4.298121184068515e-16,2.0105958019905316e-14,t_Tn-LEF1
133349,FUS,8.187502,0.8327759,4.404846758023271e-16,2.0561824666452632e-14,t_Tn-LEF1
133350,MIR4435-2HG,8.180958,4.26173,6.763902593850924e-16,3.098677938294556e-14,t_Tn-LEF1
133351,CD84,8.171948,2.7595193,6.351089402550308e-16,2.915583961133498e-14,t_Tn-LEF1
133352,MSN,8.157775,1.0946274,5.741115123591486e-16,2.6465227782826196e-14,t_Tn-LEF1
133353,RUNX3,8.139108,1.735114,7.361470308507775e-16,3.3585572253198123e-14,t_Tn-LEF1
133354,NR3C1,8.132294,1.0079298,6.968522302387647e-16,3.185835979604975e-14,t_Tn-LEF1
133355,CXCL13,8.131805,6.0732064,1.0664888339188463e-15,4.825970798873996e-14,t_Tn-LEF1
133356,H1FX,8.127604,1.1966,7.413722038514244e-16,3.3754508985621423e-14,t_Tn-LEF1
133357,TNFRSF10A,8.124257,2.9328356,9.49047900940496e-16,4.3033208808903107e-14,t_Tn-LEF1
133358,IGFBP4,8.114465,3.4483473,1.0903132044272793e-15,4.913722496293915e-14,t_Tn-LEF1
133359,LAG3,8.105898,3.4825091,1.1631445948211774e-15,5.2313194930973565e-14,t_Tn-LEF1
133360,LRIF1,8.094005,2.0126708,1.0786893588648354e-15,4.8712381169266795e-14,t_Tn-LEF1
133361,NUFIP2,8.074283,1.9589902,1.263757172542683e-15,5.626764615821067e-14,t_Tn-LEF1
133362,DIAPH1,8.073149,1.6031125,1.2049810292045376e-15,5.375864056449138e-14,t_Tn-LEF1
133363,ICAM1,8.057481,26.635101,1.931368372629461e-15,8.513763603640763e-14,t_Tn-LEF1
133364,RNF139,8.049386,1.5156673,1.4286929676331294e-15,6.348378591448773e-14,t_Tn-LEF1
133365,GPRIN3,8.038215,1.6452599,1.5955608957804774e-15,7.075674348428106e-14,t_Tn-LEF1
133366,CSK,8.017012,1.1133944,1.7712392257691066e-15,7.839059351891896e-14,t_Tn-LEF1
133367,IVNS1ABP,8.013616,1.1697097,1.8309417734652082e-15,8.087145805387263e-14,t_Tn-LEF1
133368,ZBTB38,8.011675,2.1812825,2.1012448677955125e-15,9.225921277946515e-14,t_Tn-LEF1
133369,DNAJB9,7.983728,1.339273,2.3440660814271292e-15,1.0271734629146983e-13,t_Tn-LEF1
133370,STK17B,7.9753027,0.89237237,2.403488065144988e-15,1.0511349283719886e-13,t_Tn-LEF1
133371,RSF1,7.962862,1.2048727,2.7493882352032404e-15,1.2000430184874302e-13,t_Tn-LEF1
133372,HLA-E,7.9471784,0.56666213,2.9574746947935155e-15,1.2883317565354936e-13,t_Tn-LEF1
133373,SYNE1,7.9363155,1.8975006,3.6940767940043235e-15,1.6029112476214848e-13,t_Tn-LEF1
133374,AC004585.1,7.926101,3.5714374,4.720595128590883e-15,2.0363765717168417e-13,t_Tn-LEF1
133375,PSTPIP1,7.903161,1.5886889,4.576854361119447e-15,1.9782181627505165e-13,t_Tn-LEF1
133376,LAT,7.902031,0.9515815,4.292115782047358e-15,1.8587711569401577e-13,t_Tn-LEF1
133377,SASH3,7.8917146,1.789082,5.127943147540051e-15,2.2078035613670983e-13,t_Tn-LEF1
133378,MLF1,7.8914976,3.0375423,5.927697152230698e-15,2.539072019348113e-13,t_Tn-LEF1
133379,HSP90B1,7.8609376,1.0350887,5.945915853217185e-15,2.5402464780998967e-13,t_Tn-LEF1
133380,ZNF683,7.8544536,6.0063763,8.898039662865485e-15,3.765195294746496e-13,t_Tn-LEF1
133381,GNG2,7.848587,1.1040235,6.590754354371294e-15,2.804928911698171e-13,t_Tn-LEF1
133382,EPS15,7.8395367,1.8350374,7.700313963602239e-15,3.264609206786853e-13,t_Tn-LEF1
133383,HOPX,7.836184,3.2944593,9.1842110864818e-15,3.8715116429764435e-13,t_Tn-LEF1
133384,RHOC,7.834879,3.4302871,9.348356334579679e-15,3.9332277989873855e-13,t_Tn-LEF1
133385,PRF1,7.831898,2.7434096,9.1014851532443e-15,3.8439472438644927e-13,t_Tn-LEF1
133386,MAF,7.83131,4.039258,1.0118056593223961e-14,4.240976726683457e-13,t_Tn-LEF1
133387,SLFN12L,7.8164887,2.6791925,1.0143613326874618e-14,4.243666760316809e-13,t_Tn-LEF1
133388,AKAP13,7.7879395,1.0481862,1.0473602101244059e-14,4.3734685384347366e-13,t_Tn-LEF1
133389,SH3BP1,7.7815638,1.8017756,1.1994300282390144e-14,4.999053010553321e-13,t_Tn-LEF1
133390,PTMS,7.7783327,4.5488133,1.5547633202675195e-14,6.431672966472334e-13,t_Tn-LEF1
133391,CD40LG,7.7693768,2.056009,1.3701641685988838e-14,5.689260320288961e-13,t_Tn-LEF1
133392,CDK2AP2,7.768055,1.2662462,1.2567172106563936e-14,5.227990752698727e-13,t_Tn-LEF1
133393,GLIPR2,7.7414284,1.9291161,1.6433946956994366e-14,6.785659327326557e-13,t_Tn-LEF1
133394,WNK1,7.7283754,1.4145854,1.71990414529476e-14,7.088370746026155e-13,t_Tn-LEF1
133395,ZNF296,7.72167,4.602289,2.370638962210238e-14,9.60953888648768e-13,t_Tn-LEF1
133396,NFKBIZ,7.7189574,1.4608302,1.8611930506257344e-14,7.642265465097113e-13,t_Tn-LEF1
133397,DYNC1H1,7.718571,1.4006944,1.8559816913519792e-14,7.63500594477689e-13,t_Tn-LEF1
133398,IGLC2,7.7160287,3.4071445,2.30264693948528e-14,9.3510239174372e-13,t_Tn-LEF1
133399,CFL1,7.7094107,0.60741746,1.8658849245076192e-14,7.647369026082707e-13,t_Tn-LEF1
133400,RASGEF1B,7.697432,1.520748,2.2208729060325272e-14,9.068768866567076e-13,t_Tn-LEF1
133401,MT-CO1,7.6905675,0.3322647,2.2533615622523618e-14,9.184519470555445e-13,t_Tn-LEF1
133402,PDE4B,7.68663,1.0712551,2.2850158436710458e-14,9.296450697562953e-13,t_Tn-LEF1
133403,FYN,7.6721506,1.000262,2.5294718645620563e-14,1.0234667819878552e-12,t_Tn-LEF1
133404,LDLRAD4,7.6485724,1.5350711,3.203153637423416e-14,1.284331385218615e-12,t_Tn-LEF1
133405,RBKS,7.646236,2.2458725,3.5031856777099605e-14,1.3970528063284705e-12,t_Tn-LEF1
133406,TRA2B,7.6440053,0.95305705,3.1279297753710924e-14,1.2587220854682981e-12,t_Tn-LEF1
133407,CEBPD,7.639951,26.710173,4.550851589924506e-14,1.8018934339892155e-12,t_Tn-LEF1
133408,CMTM3,7.638768,1.5106351,3.440119981412109e-14,1.3743744206819945e-12,t_Tn-LEF1
133409,SAP18,7.6346664,0.7750961,3.3245991767256775e-14,1.3306198112913077e-12,t_Tn-LEF1
133410,NABP1,7.6274357,1.8782059,3.9539791140021404e-14,1.5739960304267407e-12,t_Tn-LEF1
133411,MAFF,7.6105566,3.3467326,5.0974787603520957e-14,2.0075736510352935e-12,t_Tn-LEF1
133412,CLDND1,7.607841,1.2305909,4.221192343212376e-14,1.6773565918646598e-12,t_Tn-LEF1
133413,GPR65,7.597044,1.5893698,4.778147267132097e-14,1.8885179920520498e-12,t_Tn-LEF1
133414,IER3,7.5954094,3.5655355,5.752319086311073e-14,2.2574543557659363e-12,t_Tn-LEF1
133415,AC093010.2,7.5629983,3.164093,7.058079495581368e-14,2.7552605044986912e-12,t_Tn-LEF1
133416,SLFN5,7.5525837,1.5896516,6.67586007128454e-14,2.610649829992806e-12,t_Tn-LEF1
133417,DNAJB6,7.5431414,0.7884616,6.627952994860857e-14,2.5964947306545896e-12,t_Tn-LEF1
133418,RNF213,7.5325475,0.96810776,7.246522737008955e-14,2.8238514700825934e-12,t_Tn-LEF1
133419,DHRS7,7.521345,1.1523447,7.949735268764929e-14,3.0924470195495572e-12,t_Tn-LEF1
133420,NCF4,7.5145645,3.6202445,1.0428786970185178e-13,4.000648676296124e-12,t_Tn-LEF1
133421,TOB1,7.5036135,1.2526358,9.20974933345732e-14,3.563835461967699e-12,t_Tn-LEF1
133422,TPM3,7.498694,0.79787046,9.204001789870982e-14,3.563835461967699e-12,t_Tn-LEF1
133423,TSC22D4,7.4919715,1.568118,1.0219056747393549e-13,3.926986919583313e-12,t_Tn-LEF1
133424,KIAA0040,7.491714,2.7529597,1.1541182126059582e-13,4.419734564440745e-12,t_Tn-LEF1
133425,LSP1,7.4863157,0.79055583,1.0085773103366768e-13,3.8824973441137385e-12,t_Tn-LEF1
133426,ETV3,7.482415,2.1358862,1.188292453248249e-13,4.542760097564384e-12,t_Tn-LEF1
133427,PPP1R12A,7.4427514,1.2494833,1.4445152621387364e-13,5.503305310550207e-12,t_Tn-LEF1
133428,SURF4,7.43823,1.3923382,1.5164134356387108e-13,5.757437518564578e-12,t_Tn-LEF1
133429,PRNP,7.4364834,1.3731415,1.5299910717517276e-13,5.789162463131579e-12,t_Tn-LEF1
133430,VCP,7.4329357,1.0346086,1.5221157798856537e-13,5.7692090918640346e-12,t_Tn-LEF1
133431,LASP1,7.4091783,2.1628199,2.0202665035639442e-13,7.605325837610073e-12,t_Tn-LEF1
133432,PBXIP1,7.401298,1.0373368,1.9255168776687862e-13,7.2609669606377545e-12,t_Tn-LEF1
133433,IL10RA,7.3751736,1.308659,2.37469300455717e-13,8.90931776481322e-12,t_Tn-LEF1
133434,ANXA6,7.370542,0.99494666,2.4002845399881994e-13,8.990119781276747e-12,t_Tn-LEF1
133435,PREX1,7.3671246,2.0496705,2.7128959194050517e-13,1.0126774616324614e-11,t_Tn-LEF1
133436,TSC22D2,7.3469315,1.8283737,3.089343183942557e-13,1.1512606120598036e-11,t_Tn-LEF1
133437,XIST,7.3455167,1.8768528,3.140085460704302e-13,1.1682066261777935e-11,t_Tn-LEF1
133438,CXCR6,7.339945,6.5494304,3.9907150285265295e-13,1.4723148806575498e-11,t_Tn-LEF1
133439,SPTAN1,7.320413,1.1546308,3.518709575717805e-13,1.3068734911623264e-11,t_Tn-LEF1
