"","from","to","source","database"
"13375","PSMD6","HUWE1","inweb_inbio_interaction","inweb_inbiomap"
"13376","EDF1","CDK2","inweb_inbio_interaction","inweb_inbiomap"
"13377","PSMC4","PGK2","inweb_inbio_interaction","inweb_inbiomap"
"13378","EP300","HIST1H3F","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13379","CNOT7","PMF1","cpdb_complex","cpdb"
"13380","TMEM160","ASPH","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13381","TRPC6","MMP2","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13382","EPHB1","STAT3","harmonizome_PhosphoSite","harmonizome"
"13383","SRC","RET","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13384","NDUFS3","SAMM50","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13385","SF3B3","HIST1H2AK","inweb_inbio_interaction","inweb_inbiomap"
"13386","FEM1B","RACK1","cpdb_interaction","cpdb"
"13387","EEF1E1","PRKAG1","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13388","HAUS1","APBB1","cpdb_complex","cpdb"
"13389","COPG1","RPP30","cpdb_complex","cpdb"
"13390","CBL","SYT2","inweb_inbio_pathway","inweb_inbiomap"
"13391","ASAH1","SUCLG2","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13392","NEDD1","NUF2","cpdb_complex","cpdb"
"13393","RRP1","TUBB","inweb_inbio_interaction","inweb_inbiomap"
"13394","TCP1","JAK3","inweb_inbio_interaction","inweb_inbiomap"
"13395","POLD1","TOP1","evex_binding","evex_signaling"
"13396","HSP90AA1","SF3B4","inweb_inbio_interaction","inweb_inbiomap"
"13397","KEAP1","WDYHV1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13398","CHD8","MSH6","cpdb_interaction","cpdb"
"13399","PLD3","ST7","cpdb_complex","cpdb"
"13400","CUL2","CCT6A","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13401","IGF1","IDE","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13402","HDGF","PDIA3","cpdb_complex","cpdb"
"13403","RPS9","RPS17","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13404","CHRNB4","SLC24A4","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13405","NABP1","TAF5","inweb_inbio_pathway","inweb_inbiomap"
"13406","EPRS","VDAC1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13407","REPS2","EPN2","inweb_inbio_pathway","inweb_inbiomap"
"13408","RPA1","XRN2","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13409","AMPD3","SCN5A","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13410","WDR82","DPY30","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13411","NCS1","ATP5A1","inweb_inbio_interaction","inweb_inbiomap"
"13412","CEP131","SAV1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13413","METTL13","KLK5","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13414","HNRNPA1","UPF3B","inweb_inbio_interaction_pathway","inweb_inbiomap"
"13415","DRG1","JUN","inweb_inbio_interaction","inweb_inbiomap"
"13416","PPIL4","HNRNPD","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13417","PCM1","GRB2","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13418","CDCA5","BUB1B","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13419","GTF2I","DHX15","cpdb_complex","cpdb"
"13420","KANK2","HSF2BP","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13421","RPL27","HSD17B3","inweb_inbio_interaction","inweb_inbiomap"
"13422","PCBP3","DVL3","cpdb_complex","cpdb"
"13423","MYLK2","MYL6","cpdb_complex","cpdb"
"13424","ENO3","EIF3G","inweb_inbio_interaction","inweb_inbiomap"
"13425","WAC","FUBP1","cpdb_complex","cpdb"
"13426","SCAP","SAR1B","inweb_inbio_pathway","inweb_inbiomap"
"13427","ARFGAP1","LASP1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13428","POLR2A","CREBBP","vinayagam_ppi","vinayagam"
"13429","SRRM2","SMN1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13430","SFXN3","PRKDC","cpdb_complex","cpdb"
"13431","EVL","DNMBP","inweb_inbio_interaction","inweb_inbiomap"
"13432","ABCF1","MICU2","cpdb_complex","cpdb"
"13433","PALLD","CEP55","cpdb_complex","cpdb"
"13434","CD72","CD5","evex_binding","evex_signaling"
"13435","CREB5","RPN2","cpdb_complex","cpdb"
"13436","HIST1H2BM","COPB2","inweb_inbio_interaction","inweb_inbiomap"
"13437","FOXC2","FOXC1","evex_binding","evex_signaling"
"13438","SLC24A5","ATP2B3","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13439","SMAD7","PGR","evex_binding","evex_signaling"
"13440","TP53","HSPA4","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13441","AES","LHX3","cpdb_interaction","cpdb"
"13442","FBN1","ELN","inweb_inbio_interaction","inweb_inbiomap"
"13443","KMT2B","HIST1H2BI","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13444","CD74","HLA-DPB1","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13445","ATP1B1","KCNIP2","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13446","HADH","MDM2","inweb_inbio_interaction","inweb_inbiomap"
"13447","TOP1","SFXN1","cpdb_complex","cpdb"
"13448","TMEM9","ROR1","cpdb_complex","cpdb"
"13449","UBE2A","ARIH2","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13450","UFL1","TUBA1B","inweb_inbio_interaction","inweb_inbiomap"
"13451","RNF2","TAF9","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13452","ITGA3","ITGA8","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13453","GTF2I","DDX47","cpdb_complex","cpdb"
"13454","CDK2","SMAD3","cpdb_interaction","cpdb"
"13455","DSG2","FLNB","inweb_inbio_interaction","inweb_inbiomap"
"13456","H2AFZ","PAN2","inweb_inbio_interaction","inweb_inbiomap"
"13457","MED17","EXOSC4","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13458","THOC5","SMAD4","inweb_inbio_interaction","inweb_inbiomap"
"13459","EEF1A1","MAP1LC3A","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13460","DLGAP2","HOMER2","inweb_inbio_pathway","inweb_inbiomap"
"13461","ACD","DPYSL3","inweb_inbio_interaction","inweb_inbiomap"
"13462","SRSF5","HAT1","cpdb_complex","cpdb"
"13463","AP3S2","CCT5","inweb_inbio_interaction","inweb_inbiomap"
"13464","NHP2","PNP","cpdb_complex","cpdb"
"13465","SERTAD1","CCND2","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13466","CBLB","MYD88","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13467","GNAQ","PTGIR","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13468","EMC2","PREB","cpdb_complex","cpdb"
"13469","BAK1","PRAF2","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13470","CCDC93","YEATS4","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13471","POTEB3","CDR2","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13472","ADM","HSPB8","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13473","ATP6V1E1","ATP6V1B1","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13474","KRTAP10-3","QPRT","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13475","ERC1","NFKB1","pathwaycommons_controls_phosphorylation_of","pathwaycommons_signaling"
"13476","GYS2","AMY2B","inweb_inbio_interaction","inweb_inbiomap"
"13477","DDX3Y","CSNK1A1","inweb_inbio_interaction","inweb_inbiomap"
"13478","MAGOH","TUBA1B","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13479","FBXL5","FBXO9","inweb_inbio_pathway","inweb_inbiomap"
"13480","PABPC1","EDC4","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13481","DNAJA2","PPP2R2B","inweb_inbio_interaction","inweb_inbiomap"
"13482","LSG1","EMC1","cpdb_complex","cpdb"
"13483","GRHPR","AGXT","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13484","IFNA1","GPC1","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13485","ZWILCH","KNTC1","evex_binding","evex_signaling"
"13486","CREB1","TLR9","cpdb_interaction","cpdb"
"13487","TXNIP","PTPN11","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13488","CCNB1IP1","NLN","inweb_inbio_interaction","inweb_inbiomap"
"13489","MMGT1","TM9SF2","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13490","HIP1","TFG","cpdb_complex","cpdb"
"13491","TAF11","INTS7","inweb_inbio_pathway","inweb_inbiomap"
"13492","LUC7L","XAB2","inweb_inbio_interaction","inweb_inbiomap"
"13493","DYNC1I1","HLA-DPB1","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13494","IQGAP2","CDC42","vinayagam_ppi","vinayagam"
"13495","CDKN1A","CDC20","inweb_inbio_interaction","inweb_inbiomap"
"13496","NSD2","ADAR","inweb_inbio_interaction","inweb_inbiomap"
"13497","TAB2","MAP2K6","pathwaycommons_controls_phosphorylation_of","pathwaycommons_signaling"
"13498","PPP2R1A","RPL39","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13499","EIF3B","RRP1","inweb_inbio_interaction","inweb_inbiomap"
"13500","RPS21","RPL38","inweb_inbio_pathway","inweb_inbiomap"
"13501","RCN1","SF3B1","cpdb_complex","cpdb"
"13502","PTGDS","MLH1","cpdb_complex","cpdb"
"13503","TBP","ACTG1","inweb_inbio_interaction","inweb_inbiomap"
"13504","S1PR5","CCR5","inweb_inbio_pathway","inweb_inbiomap"
"13505","CCDC17","GOLGA2","inweb_inbio_interaction","inweb_inbiomap"
"13506","FLT3","CDKN3","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13507","SPTAN1","KPNA3","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13508","OCRL","MTMR14","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13509","EPO","ALDH2","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13510","KMT5A","AHCYL2","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13511","MRPL37","GADD45GIP1","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13512","SUMO1","HNRNPF","inweb_inbio_interaction","inweb_inbiomap"
"13513","ATIC","MCTS1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13514","PRKAR1A","GSK3B","inweb_inbio_interaction","inweb_inbiomap"
"13515","EFNA1","CYTH2","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13516","PCBP2","HNRNPH2","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13517","ASXL1","RPL39","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13518","JCAD","PMF1","cpdb_complex","cpdb"
"13519","LAGE3","SYK","cpdb_complex","cpdb"
"13520","GLS","GMPS","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13521","HDAC6","IQCB1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13522","BET1L","CYB5B","cpdb_complex","cpdb"
"13523","LBR","CPNE2","cpdb_complex","cpdb"
"13524","PDXK","MOV10","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13525","STIP1","SGTA","evex_binding","evex_signaling"
"13526","TJP1","SEC24C","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13527","DAZAP1","UBAP2L","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13528","SMURF2","NEDD4","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13529","ZFHX4","TRIM3","cpdb_complex","cpdb"
"13530","AP1M2","GART","inweb_inbio_interaction","inweb_inbiomap"
"13531","CAMK2G","FOS","evex_regulation_other","evex_signaling"
"13532","ADGRL2","MPO","evex_binding","evex_signaling"
"13533","TANK","TRADD","omnipath_directional","omnipath"
"13534","ELAVL1","DENR","evex_binding","evex_signaling"
"13535","SF3B1","SRSF6","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13536","NRDC","DDB1","cpdb_complex","cpdb"
"13537","PRDX6","PHAX","cpdb_complex","cpdb"
"13538","TUBB2B","ARCN1","inweb_inbio_interaction","inweb_inbiomap"
"13539","SULT1E1","CTSD","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13540","PA2G4","G3BP2","cpdb_complex","cpdb"
"13541","GPR176","RXFP1","inweb_inbio_pathway","inweb_inbiomap"
"13542","DYNC1LI2","TUBB","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13543","TUBB2A","SOX2","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13544","TLE2","BARHL1","inweb_inbio_interaction","inweb_inbiomap"
"13545","NELFB","PRDX3","cpdb_complex","cpdb"
"13546","ABCE1","FOSB","cpdb_complex","cpdb"
"13547","GCGR","GNG10","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13548","CAMK2A","IL6ST","harmonizome_KEA","harmonizome"
"13549","PDK3","ERI3","cpdb_complex","cpdb"
"13550","PHIP","T","cpdb_complex","cpdb"
"13551","EBP","ELL2","cpdb_complex","cpdb"
"13552","SKP2","MEF2C","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13553","PPIL1","THOC7","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13554","VKORC1","MT1X","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13555","DCTN2","NELFB","cpdb_complex","cpdb"
"13556","ZRANB2","SRSF7","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13557","MRPL9","MRPS18A","inweb_inbio_interaction_pathway","inweb_inbiomap"
"13558","GNAI3","PKP2","cpdb_complex","cpdb"
"13559","TERF2","KIF13B","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13560","ADORA2A","AVPR2","inweb_inbio_pathway","inweb_inbiomap"
"13561","HSPA1A","PAX8","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13562","EPB41L3","NLGN1","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13563","MTOR","GRB10","omnipath_directional","omnipath"
"13564","CREBBP","SPI1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13565","SNX12","NCK1","inweb_inbio_interaction","inweb_inbiomap"
"13566","SH2B3","PLCG1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13567","GAPDH","AARSD1","inweb_inbio_interaction","inweb_inbiomap"
"13568","PUF60","IGF2BP3","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13569","ERBB2","MATK","inweb_inbio_interaction_pathway","inweb_inbiomap"
"13570","KIR3DS1","SERPINB3","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13571","HNRNPK","RPSA","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13572","ARRB2","RANGAP1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13573","MAOA","SULT1A3","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13574","CMC1","OFD1","cpdb_complex","cpdb"
"13575","FRG1","BUB3","cpdb_complex","cpdb"
"13576","HDDC3","TNIP1","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13577","FAM13B","RHOC","inweb_inbio_pathway","inweb_inbiomap"
"13578","PSMD7","IDH3A","inweb_inbio_interaction","inweb_inbiomap"
"13579","ATXN1","EIF3F","inweb_inbio_interaction","inweb_inbiomap"
"13580","IDH3B","HAUS4","cpdb_complex","cpdb"
"13581","CCP110","HAUS6","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13582","SYNCRIP","CUL4B","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13583","TMEM128","HNF4A","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13584","AP2S1","AP1S3","inweb_inbio_interaction","inweb_inbiomap"
"13585","LIN7A","VAMP2","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13586","WDFY3","CAV1","cpdb_complex","cpdb"
"13587","CENPK","DYNC1H1","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13588","NF2","PHB","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13589","APOC1","GCN1","cpdb_complex","cpdb"
"13590","RAB26","PPP6C","inweb_inbio_interaction","inweb_inbiomap"
"13591","RPAP2","BDP1","cpdb_complex","cpdb"
"13592","INSR","IGF1R","omnipath_undirectional","omnipath"
"13593","ACTA1","PCDHA5","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13594","RPA3","UBE2L6","inweb_inbio_pathway","inweb_inbiomap"
"13595","GOLGA2","GLYCTK","omnipath_undirectional","omnipath"
"13596","GNGT1","OR6Y1","inweb_inbio_pathway","inweb_inbiomap"
"13597","GAB2","GRB2","inweb_inbio_interaction_pathway","inweb_inbiomap"
"13598","PPIL1","RIMBP3","omnipath_undirectional","omnipath"
"13599","MAX","BTBD1","inweb_inbio_interaction","inweb_inbiomap"
"13600","CTNNB1","CDH1","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13601","PAK3","HIST1H2BD","inweb_inbio_interaction","inweb_inbiomap"
"13602","LPCAT4","DSG4","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13603","TMLHE","OXCT1","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13604","CMC2","ARAF","cpdb_complex","cpdb"
"13605","HSPB1","PIGR","cpdb_complex","cpdb"
"13606","SNX9","ALDOA","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13607","HECTD2","UBE2N","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13608","KIF18A","COPZ1","inweb_inbio_pathway","inweb_inbiomap"
"13609","CHD8","RBM33","cpdb_complex","cpdb"
"13610","EGFR","RBM10","cpdb_interaction","cpdb"
"13611","PROX1","HDAC3","cpdb_interaction","cpdb"
"13612","GNG11","IGKV1-16","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13613","BMP2K","SEC24C","inweb_inbio_interaction","inweb_inbiomap"
"13614","CD80","STK32C","evex_binding","evex_signaling"
"13615","STX1A","VIM","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13616","CHST12","GAL3ST1","inweb_inbio_pathway","inweb_inbiomap"
"13617","ALDH2","IDH1","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13618","FAM8A1","FAM189A2","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13619","NFE2L2","FOXO1","pathwaycommons_controls_state_change_of","pathwaycommons_signaling"
"13620","FAM222B","ANKRD10","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13621","ALG3","YIF1B","cpdb_complex","cpdb"
"13622","CAT","FKBP8","cpdb_complex","cpdb"
"13623","STXBP2","BAG2","inweb_inbio_interaction","inweb_inbiomap"
"13624","UPF1","SETD6","inweb_inbio_interaction","inweb_inbiomap"
"13625","GNG10","PTH2R","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13626","AES","PRR3","inweb_inbio_interaction","inweb_inbiomap"
"13627","SENP5","DKK3","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13628","HSPA2","PRIM1","inweb_inbio_interaction","inweb_inbiomap"
"13629","MGAT5","B3GALT6","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13630","HNRNPH2","COPS6","inweb_inbio_interaction","inweb_inbiomap"
"13631","EIF2S1","STOML2","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13632","GDPD1","C4A","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13633","CDK2","SRSF5","harmonizome_kinase_substrate_predictions","harmonizome"
"13634","HSPH1","MAP3K1","inweb_inbio_interaction","inweb_inbiomap"
"13635","HIST1H2AC","HIST1H2BJ","pathwaycommons_in_complex_with","pathwaycommons_signaling"
"13636","NT5E","RAB9A","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13637","BAK1","BNIP3L","evex_binding","evex_signaling"
"13638","CAV1","SOD1","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13639","GNAI2","ADCY6","omnipath_undirectional","omnipath"
"13640","SMAD3","RBX1","inweb_inbio_interaction_pathway","inweb_inbiomap"
"13641","SSR1","DDX6","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13642","PABPC1L2A","EIF4A1","inweb_inbio_interaction","inweb_inbiomap"
"13643","GHITM","PIANP","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13644","FUS","LSM5","inweb_inbio_pathway","inweb_inbiomap"
"13645","PRKAR1A","PKLR","inweb_inbio_interaction","inweb_inbiomap"
"13646","OBSL1","KHSRP","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13647","CLPSL1","LRP5","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13648","TSG101","CPSF7","pathwaycommons_interacts_with","pathwaycommons_signaling"
"13649","B3GALT6","B3GALT2","pathwaycommons_catalysis_precedes","pathwaycommons_signaling"
"13650","TRAF6","MCM7","inweb_inbio_interaction","inweb_inbiomap"
"13651","STMN4","IMMT","omnipath_undirectional","omnipath"
"13652","RFC5","RPA3","pathwaycommons_interacts_with","pathwaycommons_signaling"
